"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2004",15.052,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2005",14.951,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2006",13.995,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2007",14.261,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2008",14.509,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2009",14.159,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2010",14.348,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2011",14.598,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2012",14.515,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2013",14.489,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2014",14.678,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2015",14.96,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2016",15.377,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2017",15.942,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2018",16.003,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2019",16.156,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2020",16.13,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2021",16.111,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2022",16.064,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2023",16.022,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2024",15.987,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2025",15.959,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2026",15.931,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2027",15.91,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2028",15.886,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2029",15.87,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",12.612,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",11.841,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",12.195,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.953,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.476,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",12.565,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.973,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",12.627,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",11.956,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.009,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.84,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.214,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.816,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",12.674,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",12.393,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",13.152,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",13.376,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.49,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",13.329,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",13.682,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",14.278,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.212,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",15.119,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",15.041,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",15.285,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.826,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.315,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",16.897,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.374,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",17.702,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",17.734,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",17.785,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",17.841,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",17.904,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",17.971,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",18.044,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",18.122,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2027",18.205,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2028",18.292,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2029",18.382,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.743,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.759,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.797,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.672,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.563,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.576,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.497,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.438,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.42,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.352,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.32,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.307,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.294,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.252,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.319,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.364,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.367,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.264,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.267,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.27,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.217,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.218,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.188,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.125,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.14,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.127,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.138,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.153,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.17,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.173,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.16,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.158,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.156,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.154,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.151,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.149,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.147,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.145,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.143,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2029",0.141,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1990",0,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.084,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.668,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",5.293,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",5.649,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.483,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.714,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",7.588,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.808,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",8.084,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.449,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.322,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.331,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",8.03,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.47,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",5.976,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.641,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.046,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.191,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",7.424,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",7.981,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.819,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.943,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.337,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",9.871,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",10.008,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",10.019,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.441,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.83,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",11.822,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",11.85,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",11.908,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",11.968,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",12.031,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",12.096,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",12.163,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2026",12.234,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2027",12.279,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2028",12.34,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2029",12.404,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1990",0,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1991",9.938,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1992",13.314,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1993",13.41,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1994",13.829,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1995",14.384,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1996",15.35,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1997",15.126,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1998",14.906,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.096,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2000",15.956,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2001",16.564,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.013,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2003",20.876,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.283,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2005",18.856,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2006",22.715,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2007",23.956,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2008",24.179,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2009",23.472,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2010",24.309,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2011",23.378,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2012",24.173,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2013",25.31,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2014",25.668,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2015",27.92,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2016",29.098,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2017",29.536,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2018",30.604,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2019",31.229,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2020",31.565,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2021",31.647,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2022",31.697,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2023",31.762,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2024",31.834,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2025",31.917,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2026",32.004,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2027",32.102,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2028",32.199,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2029",32.31,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",5.567,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.741,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",7.523,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",7.815,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",7.812,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",8.505,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.088,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",8.495,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.491,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",9.254,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.625,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.51,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",10.856,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.548,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.437,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.845,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.616,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.441,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.364,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.087,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",13.261,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.198,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",14.232,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.38,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",16.085,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",16.851,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",17.279,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.157,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",18.035,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",18.674,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",18.742,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",18.82,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",18.903,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",18.989,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",19.081,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",19.173,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2026",19.267,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2027",19.363,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2028",19.464,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2029",19.567,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.196,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.16,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.31,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.229,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.279,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.247,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.209,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.183,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.152,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.128,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.106,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.09,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.105,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.101,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.109,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.11,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.105,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.104,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.103,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.095,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.101,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.115,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.118,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.115,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.151,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.189,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.248,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.331,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.324,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.332,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.333,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.333,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.334,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.334,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2029",0.335,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1990",7.384,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1991",8.976,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1992",9.367,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1993",8.495,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.978,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1995",8.551,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.93,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1997",10.191,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1998",10.983,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.882,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.79,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2001",11.048,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.824,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.955,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.407,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.671,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2006",10.01,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.704,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2008",11.219,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.553,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.966,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2011",9.056,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2012",9.055,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.023,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2014",8.911,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2015",8.913,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2016",9.134,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2017",9.162,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2018",9.243,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2019",9.167,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2020",8.971,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2021",8.986,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2022",8.996,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2023",9.036,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2024",9.096,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2025",9.1,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2026",9.128,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2027",9.108,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2028",9.092,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2029",9.06,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1990",7.339,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1991",7.895,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1992",7.832,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1993",7.635,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1994",8.21,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1995",8.045,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1996",7.768,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1997",8.001,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1998",8.461,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1999",8.667,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2000",9.228,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2001",9.416,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2002",9.696,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2003",9.989,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2004",10.234,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2005",10.079,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2006",10.275,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2007",10.292,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2008",10.191,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2009",11.085,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2010",10.989,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2011",10.332,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2012",11.169,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2013",11.663,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2014",11.733,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2015",12.527,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2016",12.84,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2017",13.305,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2018",14.05,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2019",14.401,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2020",14.42,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2021",14.494,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2022",14.532,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2023",14.571,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2024",14.617,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2025",14.667,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2026",14.716,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2027",14.768,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2028",14.817,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2029",14.875,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1990",8.89,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1991",10.245,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1992",10.833,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1993",12.522,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1994",13.371,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1995",14.55,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1996",14.221,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1997",16.282,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1998",17.693,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1999",18.779,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2000",19.842,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2001",20.633,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2002",21.781,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2003",22.93,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2004",23.435,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2005",25.15,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2006",25.467,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2007",25.536,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2008",25.904,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2009",25.936,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2010",26.388,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2011",26.867,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2012",27.111,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2013",27.329,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2014",27.798,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2015",28.367,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2016",29.062,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2017",29.785,
